Departure,Return,Departure station id,Departure station name,Return station id,Return station name,Covered distance (m),Duration (sec.)
2021-05-31T07:01:40,2021-05-31T07:05:32,52,Heikkilänaukio,54,Gyldenintie,643,228
2021-05-31T07:01:35,2021-05-31T07:09:15,30,Itämerentori,68,Albertinkatu,1515,455
2021-05-31T07:01:31,2021-05-31T07:08:03,254,Agnetankuja,260,Herttoniemi (M),1089,391
2021-05-31T07:01:26,2021-05-31T07:09:02,59,Salmisaarenranta,30,Itämerentori,933,453
2021-05-31T07:01:16,2021-05-31T07:12:52,123,Näkinsilta,80,Jäähalli,2963,695
2021-05-31T07:01:11,2021-05-31T07:19:54,163,Lehtisaarentie,81,Stenbäckinkatu,4945,1121
2021-05-31T07:00:57,2021-05-31T07:11:51,224,Vesakkotie,218,Pohjois-Haagan asema,3129,654
2021-05-31T07:00:45,2021-05-31T07:05:48,317,Haapasaarentie,319,Purjetie,894,298
2021-05-31T07:00:42,2021-05-31T07:30:01,346,Maatullinkuja,348,Siltamäki,10,1755
2021-05-31T07:00:41,2021-05-31T07:15:35,44,Sörnäinen (M),81,Stenbäckinkatu,3052,889
2021-05-31T07:00:28,2021-05-31T07:14:38,46,Diakoniapuisto,49,Annankatu,2934,846
2021-05-31T07:00:27,2021-05-31T07:25:20,31,Marian sairaala,208,Valimotie,6391,1489
2021-05-31T07:00:23,2021-05-31T07:06:42,107,Tenholantie,83,Meilahden sairaala,1626,381
2021-05-31T07:00:22,2021-05-31T07:19:12,52,Heikkilänaukio,38,Töölöntori,4322,1125
2021-05-31T07:00:19,2021-05-31T07:20:19,3,Kapteeninpuistikko,74,Rajasaarentie,4092,1195
2021-05-31T07:00:19,2021-05-31T07:09:25,206,Ruskeasuon varikko,82,Töölöntulli,2262,542
2021-05-31T07:00:15,2021-05-31T07:13:41,280,Puotilan ostoskeskus,267,Roihupelto,2887,801
2021-05-31T07:00:14,2021-05-31T07:27:24,249,Isosaarentie,122,Lintulahdenkatu,7093,1628
2021-05-31T06:59:49,2021-05-31T10:40:21,127,Teurastamo,137,Arabian kauppakeskus,2062,13227
2021-05-31T06:59:47,2021-05-31T07:06:53,20,Kaisaniemenpuisto,41,Ympyrätalo,1362,421
2021-05-31T06:59:33,2021-05-31T07:18:55,248,Gunillantie,260,Herttoniemi (M),3857,1157
2021-05-31T06:59:27,2021-05-31T07:18:14,142,Koskelantie,241,Agronominkatu,5944,1125
2021-05-31T06:59:25,2021-05-31T07:16:32,123,Näkinsilta,64,Tyynenmerenkatu,4233,1023
2021-05-31T06:59:24,2021-05-31T07:12:28,129,Pernajantie,147,Käpylän asema,3345,783
2021-05-31T06:59:22,2021-05-31T07:17:18,36,Apollonkatu,126,Kalasatama (M),4137,1071
2021-05-31T06:59:11,2021-05-31T07:08:33,23,Kiasma,36,Apollonkatu,1782,557
2021-05-31T06:59:09,2021-05-31T07:06:36,320,Koukkusaarentie,313,Rastila (M),1694,445
2021-05-31T06:58:53,2021-05-31T07:03:51,44,Sörnäinen (M),41,Ympyrätalo,1217,294
2021-05-31T06:58:52,2021-05-31T07:13:24,216,Jännetie,212,Tunnelitie,2973,869
2021-05-31T06:58:51,2021-05-31T07:05:07,617,Tiistinkallio,629,Piispanportti,1741,371
2021-05-31T06:58:48,2021-05-31T07:22:05,248,Gunillantie,262,Siilitie (M),5266,1393
2021-05-31T06:58:33,2021-05-31T07:12:16,87,Kustaankatu,25,Narinkka,3342,818
2021-05-31T06:58:20,2021-05-31T07:07:47,247,Haakoninlahdenkatu,251,Laajasalon ostoskeskus,2458,562
2021-05-31T06:58:18,2021-05-31T07:08:37,113,Pasilan asema,81,Stenbäckinkatu,2082,619
2021-05-31T06:58:16,2021-05-31T07:11:54,115,Venttiilikuja,83,Meilahden sairaala,2321,813
2021-05-31T06:58:14,2021-05-31T07:17:07,143,Kuikkarinne,72,Eteläinen Hesperiankatu,4205,1131
2021-05-31T06:57:40,2021-05-31T07:01:37,31,Marian sairaala,21,Töölönlahdenkatu,1186,223
2021-05-31T06:57:35,2021-05-31T07:02:54,95,Munkkiniemen aukio,89,Tilkanvierto,961,315
2021-05-31T06:57:27,2021-05-31T07:02:47,547,Jämeräntaival,549,Maarinranta,1582,315
2021-05-31T06:57:20,2021-05-31T07:05:45,757,Painiitty,731,Leppävaarankäytävä,2187,505
2021-05-31T06:57:13,2021-05-31T07:03:23,30,Itämerentori,33,Kauppakorkeakoulu,1395,368
2021-05-31T06:57:06,2021-05-31T07:02:01,711,Kirjurinkuja,731,Leppävaarankäytävä,1061,290
2021-05-31T06:57:03,2021-05-31T07:03:01,162,Leppäsuonaukio,71,Hietaniemenkatu,1327,354
2021-05-31T06:56:57,2021-05-31T07:08:37,201,Länsisatamankuja,21,Töölönlahdenkatu,2572,695
2021-05-31T06:56:54,2021-05-31T06:57:23,31,Marian sairaala,31,Marian sairaala,8,25
2021-05-31T06:56:48,2021-05-31T07:16:59,141,Intiankatu,85,Jalavatie,0,1207
2021-05-31T06:56:42,2021-05-31T07:09:09,21,Töölönlahdenkatu,13,Merisotilaantori,3015,748
2021-05-31T06:56:37,2021-05-31T07:00:01,46,Diakoniapuisto,76,Olympiastadion,1153,199
2021-05-31T06:56:32,2021-05-31T07:07:26,149,Toinen linja,33,Kauppakorkeakoulu,2540,649
2021-05-31T06:56:22,2021-05-31T07:02:40,86,Kuusitie,106,Korppaanmäentie,1004,316
2021-05-31T06:56:17,2021-05-31T07:07:16,139,Muotoilijankatu,131,Elimäenkatu,2830,653
2021-05-31T06:55:51,2021-05-31T07:04:55,30,Itämerentori,8,Vanha kirkkopuisto,1776,539
2021-05-31T06:55:49,2021-05-31T07:01:03,31,Marian sairaala,150,Töölönlahden puisto,1223,308
2021-05-31T06:55:48,2021-05-31T07:21:56,107,Tenholantie,107,Tenholantie,1566,1563
2021-05-31T06:55:47,2021-05-31T07:12:30,44,Sörnäinen (M),83,Meilahden sairaala,3446,998
2021-05-31T06:55:39,2021-05-31T07:12:46,110,Maistraatintori,208,Valimotie,3881,1024
2021-05-31T06:55:25,2021-05-31T07:19:59,53,Heikkiläntie,84,Paciuksenkatu,5697,1469
2021-05-31T06:55:17,2021-05-31T06:59:37,132,Hollolantie,134,Haukilahdenkatu,925,255
2021-05-31T06:55:00,2021-05-31T07:04:59,107,Tenholantie,83,Meilahden sairaala,1658,595
2021-05-31T06:54:58,2021-05-31T07:05:00,107,Tenholantie,83,Meilahden sairaala,1645,598
2021-05-31T06:54:38,2021-05-31T06:59:50,134,Haukilahdenkatu,127,Teurastamo,1504,312
2021-05-31T06:54:19,2021-05-31T07:08:52,44,Sörnäinen (M),112,Rautatieläisenkatu,2840,868
2021-05-31T06:54:18,2021-05-31T07:05:24,125,Arielinkatu,41,Ympyrätalo,2610,665
2021-05-31T06:54:10,2021-05-31T07:03:47,116,Linnanmäki,82,Töölöntulli,1664,572
2021-05-31T06:53:48,2021-05-31T07:13:30,5,Sepänkatu,125,Arielinkatu,5256,1178
2021-05-31T06:53:32,2021-05-31T06:59:44,99,Muusantori,101,Munkkivuoren ostoskeskus,1568,367
2021-05-31T06:53:16,2021-05-31T07:09:14,87,Kustaankatu,106,Korppaanmäentie,4459,953
2021-05-31T06:53:16,2021-05-31T07:17:48,13,Merisotilaantori,82,Töölöntulli,5399,1469
2021-05-31T06:53:00,2021-05-31T07:13:18,64,Tyynenmerenkatu,66,Ehrenströmintie,3314,1213
2021-05-31T06:52:58,2021-05-31T07:13:18,53,Heikkiläntie,41,Ympyrätalo,6041,1218
2021-05-31T06:52:52,2021-05-31T06:59:05,149,Toinen linja,11,Unioninkatu,1848,367
2021-05-31T06:52:47,2021-05-31T07:07:51,30,Itämerentori,30,Itämerentori,18,900
2021-05-31T06:52:42,2021-05-31T06:56:39,29,Baana,33,Kauppakorkeakoulu,943,232
2021-05-31T06:52:13,2021-05-31T06:55:34,573,Urheilupuisto (M),900,Orionintie,849,196
2021-05-31T06:52:04,2021-05-31T07:00:09,37,Töölönkatu,18,Porthania,1870,481
2021-05-31T06:52:01,2021-05-31T06:56:45,30,Itämerentori,64,Tyynenmerenkatu,947,279
2021-05-31T06:52:00,2021-05-31T06:56:52,6,Hietalahdentori,62,Välimerenkatu,1085,287
2021-05-31T06:51:59,2021-05-31T06:56:11,215,Pitäjänmäen asema,214,Valimon asema,1069,251
2021-05-31T06:51:52,2021-05-31T06:52:32,53,Heikkiläntie,53,Heikkiläntie,2,39
2021-05-31T06:51:50,2021-05-31T07:03:13,139,Muotoilijankatu,126,Kalasatama (M),2891,678
2021-05-31T06:51:45,2021-05-31T07:03:58,118,Fleminginkatu,82,Töölöntulli,2497,728
2021-05-31T06:51:12,2021-05-31T06:57:55,42,Haapaniemenkatu,119,Gebhardinaukio,1196,403
2021-05-31T06:51:09,2021-05-31T06:55:35,162,Leppäsuonaukio,36,Apollonkatu,775,261
2021-05-31T06:51:03,2021-05-31T07:05:58,104,Kriikunakuja,38,Töölöntori,3825,895
2021-05-31T06:51:02,2021-05-31T07:04:03,39,Ooppera,7,Designmuseo,2475,780
2021-05-31T06:50:53,2021-05-31T07:11:21,83,Meilahden sairaala,531,Keilaranta,5177,1227
2021-05-31T06:50:50,2021-05-31T07:08:39,593,Toppelundintie,519,Tapionaukio,3303,1064
2021-05-31T06:50:35,2021-05-31T07:07:20,77,Nordenskiöldinaukio,30,Itämerentori,2744,999
2021-05-31T06:50:33,2021-05-31T06:54:37,85,Jalavatie,81,Stenbäckinkatu,781,242
2021-05-31T06:50:15,2021-05-31T07:06:03,236,Hernepellontie,144,Käpyläntie,2585,943
2021-05-31T06:50:10,2021-05-31T07:07:04,77,Nordenskiöldinaukio,30,Itämerentori,2820,1012
2021-05-31T06:49:40,2021-05-31T06:53:21,17,Varsapuistikko,14,Senaatintori,584,219
2021-05-31T06:49:21,2021-05-31T06:56:04,585,Haukilahdenaukio,505,Westendinasema,1903,398
2021-05-31T06:48:22,2021-05-31T06:54:48,133,Paavalinpuisto,117,Brahen puistikko,1172,381
2021-05-31T06:48:20,2021-05-31T07:01:50,213,Huopalahden asema,83,Meilahden sairaala,3600,805
2021-05-31T06:48:07,2021-05-31T06:56:28,6,Hietalahdentori,19,Rautatientori / itä,1617,496
2021-05-31T06:47:34,2021-05-31T06:55:36,26,Kamppi (M),67,Perämiehenkatu,1345,477
2021-05-31T06:47:27,2021-05-31T07:30:27,137,Arabian kauppakeskus,57,Lauttasaaren ostoskeskus,7763,2574
2021-05-31T06:47:17,2021-05-31T07:11:10,118,Fleminginkatu,30,Itämerentori,5219,1429
2021-05-31T06:47:05,2021-05-31T06:59:14,112,Rautatieläisenkatu,126,Kalasatama (M),3350,727
2021-05-31T06:47:01,2021-05-31T07:13:40,203,Opastinsilta,140,Verkatehtaanpuisto,5217,1597
2021-05-31T06:46:41,2021-05-31T06:52:53,24,Mannerheimintie,37,Töölönkatu,1112,366
2021-05-31T06:46:41,2021-05-31T06:51:34,126,Kalasatama (M),293,Korkeasaari,1221,301
2021-05-31T06:45:24,2021-05-31T06:52:15,70,Sammonpuistikko,22,Rautatientori / länsi,1208,407
2021-05-31T06:45:18,2021-05-31T06:53:44,133,Paavalinpuisto,44,Sörnäinen (M),1259,500
2021-05-31T06:45:17,2021-05-31T07:13:53,62,Välimerenkatu,503,Keilalahti,6963,1714
2021-05-31T06:45:12,2021-05-31T06:59:04,40,Hakaniemi (M),127,Teurastamo,1777,831
2021-05-31T06:44:31,2021-05-31T07:11:37,68,Albertinkatu,109,Hertanmäenkatu,6201,1622
2021-05-31T06:44:31,2021-05-31T06:52:11,26,Kamppi (M),71,Hietaniemenkatu,1480,456
2021-05-31T06:44:31,2021-05-31T06:52:37,99,Muusantori,95,Munkkiniemen aukio,2169,486
2021-05-31T06:44:23,2021-05-31T06:53:56,61,Länsisatamankatu,21,Töölönlahdenkatu,2709,569
2021-05-31T06:44:18,2021-05-31T07:00:54,573,Urheilupuisto (M),163,Lehtisaarentie,4443,996
2021-05-31T06:44:11,2021-05-31T07:01:37,50,Melkonkuja,5,Sepänkatu,4438,1044
2021-05-31T06:44:10,2021-05-31T06:49:24,757,Painiitty,739,Postipuun koulu,1427,310
2021-05-31T06:44:03,2021-05-31T06:52:51,219,Näyttelijäntie,215,Pitäjänmäen asema,2127,526
2021-05-31T06:43:56,2021-05-31T07:04:44,101,Munkkivuoren ostoskeskus,94,Laajalahden aukio,2219,1244
2021-05-31T06:43:33,2021-05-31T06:50:15,100,Teljäntie,208,Valimotie,1000,397
2021-05-31T06:43:33,2021-05-31T07:02:35,292,Koskelan varikko,83,Meilahden sairaala,4476,1138
2021-05-31T06:43:32,2021-05-31T06:52:36,20,Kaisaniemenpuisto,67,Perämiehenkatu,1961,542
2021-05-31T06:43:31,2021-05-31T06:56:15,38,Töölöntori,44,Sörnäinen (M),2405,760
2021-05-31T06:43:26,2021-05-31T06:47:30,13,Merisotilaantori,12,Kanavaranta,1159,244
2021-05-31T06:43:25,2021-05-31T06:48:53,105,Tilkantori,90,Paciuksenkaari,1319,323
2021-05-31T06:42:56,2021-05-31T07:01:59,214,Valimon asema,135,Velodrominrinne,4984,1141
2021-05-31T06:42:24,2021-05-31T06:45:28,583,Haukilahdensolmu,581,Niittykumpu (M),798,183
2021-05-31T06:42:05,2021-05-31T06:55:12,15,Ritarikatu,71,Hietaniemenkatu,2909,783
2021-05-31T06:41:17,2021-05-31T06:53:02,77,Nordenskiöldinaukio,117,Brahen puistikko,2119,701
2021-05-31T06:41:16,2021-05-31T06:46:12,125,Arielinkatu,293,Korkeasaari,814,291
2021-05-31T06:41:14,2021-05-31T06:45:24,709,Yhdyskunnankuja,902,Derby Business Park,1061,247
2021-05-31T06:41:04,2021-05-31T06:49:15,637,Ruomelantie,627,Piispansilta,1372,485
2021-05-31T06:40:55,2021-05-31T06:54:50,505,Westendinasema,585,Haukilahdenaukio,1982,830
2021-05-31T06:40:35,2021-05-31T06:46:21,216,Jännetie,214,Valimon asema,1441,340
2021-05-31T06:40:17,2021-05-31T07:02:02,236,Hernepellontie,113,Pasilan asema,4776,1300
2021-05-31T06:39:44,2021-05-31T06:59:04,94,Laajalahden aukio,142,Koskelantie,5514,1154
2021-05-31T06:39:39,2021-05-31T06:47:26,651,Suurpellonaukio,900,Orionintie,1939,463
2021-05-31T06:39:34,2021-05-31T06:48:36,547,Jämeräntaival,525,Mäntyviita,1796,537
2021-05-31T06:39:30,2021-05-31T06:54:39,7,Designmuseo,44,Sörnäinen (M),3246,903
2021-05-31T06:39:16,2021-05-31T06:45:35,723,Säterinniitty,731,Leppävaarankäytävä,1298,374
2021-05-31T06:39:10,2021-05-31T06:45:16,22,Rautatientori / länsi,12,Kanavaranta,1368,355
2021-05-31T06:38:54,2021-05-31T06:46:05,220,Ida Aalbergin tie,213,Huopalahden asema,1651,426
2021-05-31T06:38:27,2021-05-31T06:46:41,107,Tenholantie,113,Pasilan asema,2201,490
2021-05-31T06:38:10,2021-05-31T06:40:52,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",721,160
2021-05-31T06:37:57,2021-05-31T06:53:01,133,Paavalinpuisto,31,Marian sairaala,4335,899
2021-05-31T06:37:44,2021-05-31T06:45:53,36,Apollonkatu,9,Erottajan aukio,1666,485
2021-05-31T06:37:16,2021-05-31T06:50:11,105,Tilkantori,77,Nordenskiöldinaukio,2507,770
2021-05-31T06:37:12,2021-05-31T06:44:00,210,Pajamäki,214,Valimon asema,1506,402
2021-05-31T06:37:00,2021-05-31T06:58:28,225,Maunula,359,Malmin sairaala,6271,1287
2021-05-31T06:36:55,2021-05-31T06:40:06,220,Ida Aalbergin tie,219,Näyttelijäntie,657,191
2021-05-31T06:36:54,2021-05-31T06:40:31,44,Sörnäinen (M),118,Fleminginkatu,700,212
2021-05-31T06:36:48,2021-05-31T06:49:31,68,Albertinkatu,38,Töölöntori,2278,752
2021-05-31T06:36:43,2021-05-31T06:49:48,64,Tyynenmerenkatu,12,Kanavaranta,2889,782
2021-05-31T06:36:05,2021-05-31T06:41:17,45,Brahen kenttä,121,Vilhonvuorenkatu,1071,311
2021-05-31T06:35:37,2021-05-31T06:44:11,13,Merisotilaantori,47,Vanha Kauppahalli,1958,511
2021-05-31T06:35:23,2021-05-31T06:40:53,22,Rautatientori / länsi,11,Unioninkatu,900,325
2021-05-31T06:34:57,2021-05-31T06:40:57,87,Kustaankatu,76,Olympiastadion,1965,357
2021-05-31T06:34:49,2021-05-31T06:43:15,1,Kaivopuisto,18,Porthania,1733,504
2021-05-31T06:34:47,2021-05-31T06:37:02,547,Jämeräntaival,541,"Aalto-yliopisto (M), Korkeakouluaukio",718,132
2021-05-31T06:34:22,2021-05-31T06:50:40,95,Munkkiniemen aukio,39,Ooppera,3033,980
2021-05-31T06:34:16,2021-05-31T06:46:35,749,Vallikatu,709,Yhdyskunnankuja,2407,734
2021-05-31T06:34:11,2021-05-31T06:40:53,76,Olympiastadion,82,Töölöntulli,1041,397
2021-05-31T06:33:51,2021-05-31T06:59:06,270,Tulisuontie,123,Näkinsilta,7142,1511
2021-05-31T06:33:10,2021-05-31T07:01:56,44,Sörnäinen (M),222,Huovitie,6610,1725
2021-05-31T06:33:02,2021-05-31T06:48:39,137,Arabian kauppakeskus,147,Käpylän asema,2448,932
2021-05-31T06:32:52,2021-05-31T06:36:20,31,Marian sairaala,63,Jätkäsaarenlaituri,780,203
2021-05-31T06:32:33,2021-05-31T06:50:53,4,Viiskulma,80,Jäähalli,3885,1099
2021-05-31T06:32:19,2021-05-31T06:44:56,42,Haapaniemenkatu,78,Messeniuksenkatu,2831,755
2021-05-31T06:32:19,2021-05-31T06:48:36,137,Arabian kauppakeskus,147,Käpylän asema,2442,972
2021-05-31T06:32:10,2021-05-31T06:40:36,137,Arabian kauppakeskus,126,Kalasatama (M),2044,505
2021-05-31T06:32:04,2021-05-31T06:32:25,31,Marian sairaala,31,Marian sairaala,0,17
2021-05-31T06:32:02,2021-05-31T06:35:28,308,Mosaiikkitori,315,Vuosaaren liikuntapuisto,874,204
2021-05-31T06:32:00,2021-05-31T06:42:38,78,Messeniuksenkatu,130,Teollisuuskatu,2103,634
2021-05-31T06:31:50,2021-05-31T06:32:51,44,Sörnäinen (M),44,Sörnäinen (M),0,32
2021-05-31T06:31:33,2021-05-31T06:31:56,42,Haapaniemenkatu,42,Haapaniemenkatu,1,22
2021-05-31T06:31:32,2021-05-31T06:46:17,117,Brahen puistikko,292,Koskelan varikko,0,880
2021-05-31T06:31:27,2021-05-31T06:42:18,107,Tenholantie,208,Valimotie,2775,646
2021-05-31T06:31:07,2021-05-31T06:33:20,143,Kuikkarinne,54,Gyldenintie,492,131
2021-05-31T06:30:55,2021-05-31T06:41:33,44,Sörnäinen (M),75,Korjaamo,2464,635
2021-05-31T06:30:45,2021-05-31T06:48:09,64,Tyynenmerenkatu,82,Töölöntulli,4092,1044
2021-05-31T06:30:40,2021-05-31T06:42:42,26,Kamppi (M),40,Hakaniemi (M),2039,718
2021-05-31T06:29:58,2021-05-31T06:32:41,92,Saunalahdentie,95,Munkkiniemen aukio,673,159
2021-05-31T06:29:54,2021-05-31T06:39:56,86,Kuusitie,113,Pasilan asema,2035,597
2021-05-31T06:29:33,2021-05-31T06:32:35,53,Heikkiläntie,54,Gyldenintie,573,177
2021-05-31T06:29:31,2021-05-31T06:36:38,69,Kalevankatu,21,Töölönlahdenkatu,1045,334
2021-05-31T06:28:10,2021-05-31T06:46:19,204,A.I. Virtasen aukio,21,Töölönlahdenkatu,5161,1088
2021-05-31T06:27:55,2021-05-31T06:43:28,66,Ehrenströmintie,40,Hakaniemi (M),3962,932
2021-05-31T06:27:44,2021-05-31T06:36:04,63,Jätkäsaarenlaituri,25,Narinkka,1736,500
2021-05-31T06:27:41,2021-05-31T06:30:45,311,Ramsinniementie,313,Rastila (M),818,179
2021-05-31T06:27:34,2021-05-31T06:33:40,49,Annankatu,22,Rautatientori / länsi,1023,362
2021-05-31T06:27:10,2021-05-31T06:51:15,208,Valimotie,234,Otto Brandtin tie,8002,1444
2021-05-31T06:27:08,2021-05-31T06:30:36,305,Kalkkihiekantie,307,Ulappasilta,630,204
2021-05-31T06:27:04,2021-05-31T06:27:25,66,Ehrenströmintie,66,Ehrenströmintie,3,19
2021-05-31T06:26:40,2021-05-31T06:30:01,44,Sörnäinen (M),42,Haapaniemenkatu,616,197
2021-05-31T06:26:28,2021-05-31T06:33:42,581,Niittykumpu (M),900,Orionintie,1972,428
2021-05-31T06:26:14,2021-05-31T06:30:12,30,Itämerentori,64,Tyynenmerenkatu,949,233
2021-05-31T06:26:13,2021-05-31T06:36:53,123,Näkinsilta,34,Kansallismuseo,2546,639
2021-05-31T06:26:12,2021-05-31T06:44:48,141,Intiankatu,211,Haagan tori,4857,1111
2021-05-31T06:26:07,2021-05-31T06:54:24,20,Kaisaniemenpuisto,84,Paciuksenkatu,4004,1691
2021-05-31T06:25:44,2021-05-31T06:42:05,41,Ympyrätalo,59,Salmisaarenranta,4190,976
2021-05-31T06:25:36,2021-05-31T06:28:39,107,Tenholantie,88,Kiskontie,549,179
2021-05-31T06:25:33,2021-05-31T06:29:35,559,Pohjankulma,517,Länsituuli,986,238
2021-05-31T06:25:17,2021-05-31T06:31:58,364,Ala-Malmin tori,363,Väärämäentie,1357,395
2021-05-31T06:24:58,2021-05-31T06:32:13,36,Apollonkatu,22,Rautatientori / länsi,1304,431
2021-05-31T06:24:58,2021-05-31T06:39:31,32,Eläinmuseo,58,Lauttasaarensilta,3249,869
2021-05-31T06:24:32,2021-05-31T06:47:58,133,Paavalinpuisto,30,Itämerentori,5337,1401
2021-05-31T06:24:12,2021-05-31T06:39:39,89,Tilkanvierto,113,Pasilan asema,2101,925
2021-05-31T06:23:56,2021-05-31T06:36:41,139,Muotoilijankatu,127,Teurastamo,3271,760
2021-05-31T06:23:24,2021-05-31T06:30:01,611,Matinkartanontie,627,Piispansilta,1323,395
2021-05-31T06:23:15,2021-05-31T06:25:29,35,Cygnaeuksenkatu,36,Apollonkatu,443,130
2021-05-31T06:23:15,2021-05-31T06:53:33,53,Heikkiläntie,90,Paciuksenkaari,7392,1814
2021-05-31T06:23:00,2021-05-31T06:30:37,6,Hietalahdentori,21,Töölönlahdenkatu,1592,452
2021-05-31T06:22:38,2021-05-31T06:40:16,302,Sumukuja,275,Itäkeskus (M),5135,1053
2021-05-31T06:22:36,2021-05-31T06:41:05,129,Pernajantie,83,Meilahden sairaala,3207,1104
2021-05-31T06:22:33,2021-05-31T06:26:28,35,Cygnaeuksenkatu,22,Rautatientori / länsi,885,234
2021-05-31T06:22:04,2021-05-31T09:58:23,29,Baana,76,Olympiastadion,2652,12975
2021-05-31T06:21:59,2021-05-31T06:44:00,41,Ympyrätalo,207,Vanha Viertotie,6215,1319
2021-05-31T06:21:49,2021-05-31T06:34:33,114,Ratapihantie,122,Lintulahdenkatu,2799,759
2021-05-31T06:21:49,2021-05-31T06:46:04,709,Yhdyskunnankuja,531,Keilaranta,5810,1454
2021-05-31T06:21:31,2021-05-31T06:35:01,129,Pernajantie,37,Töölönkatu,2775,805
2021-05-31T06:21:19,2021-05-31T06:25:50,136,Sofianlehdonkatu,141,Intiankatu,1161,266
2021-05-31T06:21:16,2021-05-31T06:30:10,118,Fleminginkatu,137,Arabian kauppakeskus,2242,530
2021-05-31T06:21:10,2021-05-31T06:21:24,709,Yhdyskunnankuja,709,Yhdyskunnankuja,0,12
2021-05-31T06:21:05,2021-05-31T06:29:12,62,Välimerenkatu,26,Kamppi (M),1639,482
2021-05-31T06:21:01,2021-05-31T06:26:58,259,Petter Wetterin tie,261,Asentajanpuisto,1131,353
2021-05-31T06:20:34,2021-05-31T06:24:02,144,Käpyläntie,292,Koskelan varikko,786,203
2021-05-31T06:20:26,2021-05-31T06:23:11,77,Nordenskiöldinaukio,83,Meilahden sairaala,780,164
2021-05-31T06:20:24,2021-05-31T11:52:45,40,Hakaniemi (M),161,Eteläesplanadi,2303,607
2021-05-31T06:20:04,2021-05-31T06:52:25,206,Ruskeasuon varikko,71,Hietaniemenkatu,5872,1938
2021-05-31T06:19:52,2021-05-31T06:28:12,113,Pasilan asema,87,Kustaankatu,1837,496
2021-05-31T06:19:43,2021-05-31T06:23:36,311,Ramsinniementie,313,Rastila (M),792,228
2021-05-31T06:19:03,2021-05-31T06:21:36,33,Kauppakorkeakoulu,26,Kamppi (M),463,150
2021-05-31T06:19:00,2021-05-31T06:25:38,275,Itäkeskus (M),291,Itäkeskus Metrovarikko,859,394
2021-05-31T06:19:00,2021-05-31T06:42:37,705,Laajalahden keskus,214,Valimon asema,5603,1412
2021-05-31T06:18:30,2021-05-31T06:25:34,87,Kustaankatu,134,Haukilahdenkatu,1743,422
2021-05-31T06:18:19,2021-05-31T06:21:56,275,Itäkeskus (M),291,Itäkeskus Metrovarikko,867,212
2021-05-31T06:17:15,2021-05-31T06:25:59,711,Kirjurinkuja,731,Leppävaarankäytävä,1107,523
2021-05-31T06:17:15,2021-05-31T06:29:28,36,Apollonkatu,121,Vilhonvuorenkatu,3355,729
2021-05-31T06:17:11,2021-05-31T06:40:47,137,Arabian kauppakeskus,240,Viikin normaalikoulu,5096,1412
2021-05-31T06:17:07,2021-05-31T06:29:37,134,Haukilahdenkatu,80,Jäähalli,3334,745
2021-05-31T06:16:57,2021-05-31T06:25:48,126,Kalasatama (M),290,Vallilan varikko,1424,531
2021-05-31T06:16:55,2021-05-31T06:21:44,31,Marian sairaala,21,Töölönlahdenkatu,1192,284
2021-05-31T06:16:20,2021-05-31T06:40:55,62,Välimerenkatu,92,Saunalahdentie,5910,1477
2021-05-31T06:16:13,2021-05-31T06:21:54,573,Urheilupuisto (M),900,Orionintie,880,340
2021-05-31T06:15:45,2021-05-31T06:16:25,31,Marian sairaala,31,Marian sairaala,2,35
2021-05-31T06:15:17,2021-05-31T06:21:23,67,Perämiehenkatu,22,Rautatientori / länsi,1621,364
2021-05-31T06:14:14,2021-05-31T07:01:07,229,Käskynhaltijantie,326,Tuukkalantie,10118,2809
2021-05-31T06:13:32,2021-05-31T06:22:04,21,Töölönlahdenkatu,63,Jätkäsaarenlaituri,1739,507
2021-05-31T06:12:50,2021-05-31T06:26:46,141,Intiankatu,45,Brahen kenttä,2734,830
2021-05-31T06:12:44,2021-05-31T06:16:07,262,Siilitie (M),267,Roihupelto,849,198
2021-05-31T06:12:38,2021-05-31T06:15:42,262,Siilitie (M),267,Roihupelto,822,180
2021-05-31T06:12:37,2021-05-31T06:31:35,1,Kaivopuisto,59,Salmisaarenranta,3522,1134
2021-05-31T06:11:58,2021-05-31T06:21:17,711,Kirjurinkuja,210,Pajamäki,1747,554
2021-05-31T06:11:45,2021-05-31T06:15:31,749,Vallikatu,731,Leppävaarankäytävä,1018,225
2021-05-31T06:11:33,2021-05-31T06:15:10,645,Piispankallio,581,Niittykumpu (M),1057,213
2021-05-31T06:10:17,2021-05-31T06:32:03,709,Yhdyskunnankuja,539,"Aalto-yliopisto (M), Tietotie",4574,1301
2021-05-31T06:10:12,2021-05-31T06:15:50,10,Kasarmitori,68,Albertinkatu,814,277
2021-05-31T06:09:58,2021-05-31T06:37:22,258,Abraham Wetterin tie,19,Rautatientori / itä,7280,1642
2021-05-31T06:07:56,2021-05-31T06:10:58,260,Herttoniemi (M),258,Abraham Wetterin tie,814,177
2021-05-31T06:07:11,2021-05-31T06:10:32,305,Kalkkihiekantie,307,Ulappasilta,567,196
2021-05-31T06:07:01,2021-05-31T06:27:15,124,Isoisänsilta,115,Venttiilikuja,3063,1209
2021-05-31T06:06:36,2021-05-31T06:12:08,122,Lintulahdenkatu,16,Liisanpuistikko,1296,327
2021-05-31T06:05:56,2021-05-31T06:15:55,119,Gebhardinaukio,76,Olympiastadion,2062,594
